run_id,barangay,current_burden,past_8w_avg,forecast_burden,surge_score,method
621b4307-28a6-486e-9716-02435373d348,barangay 17 b,0.0,0.0,0.5267842211465443,0.5267842211465443,prophet
621b4307-28a6-486e-9716-02435373d348,barangay 18 b,1.0,0.125,1.016474167877469,0.9035325936688613,arima
621b4307-28a6-486e-9716-02435373d348,barangay 18 b,1.0,0.125,2.0353026726116483,1.809157931210354,prophet
621b4307-28a6-486e-9716-02435373d348,barangay 19 b,6.0,1.375,8.095917784153487,3.408807488064626,arima
621b4307-28a6-486e-9716-02435373d348,barangay 19 b,6.0,1.375,16.210587168918657,6.825510386913119,prophet
621b4307-28a6-486e-9716-02435373d348,barangay 1 a,0.0,0.0,0.5620504222381298,0.5620504222381298,arima
621b4307-28a6-486e-9716-02435373d348,barangay 1 a,0.0,0.0,1.1254026542676172,1.1254026542676172,prophet
621b4307-28a6-486e-9716-02435373d348,barangay 20 b,0.0,0.0,0.6935941380810964,0.6935941380810964,arima
621b4307-28a6-486e-9716-02435373d348,barangay 20 b,0.0,0.0,1.3887947648408894,1.3887947648408894,prophet
621b4307-28a6-486e-9716-02435373d348,barangay 21 c,0.0,0.125,1.566566070493511,1.3925031737720097,arima
621b4307-28a6-486e-9716-02435373d348,barangay 21 c,0.0,0.125,3.136760589554423,2.788231635159487,prophet
621b4307-28a6-486e-9716-02435373d348,barangay 22 c,0.0,0.0,1.2436860406971384,1.2436860406971384,arima
621b4307-28a6-486e-9716-02435373d348,barangay 22 c,0.0,0.0,2.4902526817836637,2.4902526817836637,prophet
621b4307-28a6-486e-9716-02435373d348,barangay 23 c,3.0,0.625,1.901404619911971,1.170095150715059,arima
621b4307-28a6-486e-9716-02435373d348,barangay 23 c,3.0,0.625,3.8072132346500243,2.3429004520923224,prophet
621b4307-28a6-486e-9716-02435373d348,barangay 24 c,0.0,0.0,0.645760059592745,0.645760059592745,arima
621b4307-28a6-486e-9716-02435373d348,barangay 24 c,0.0,0.0,1.2930158155415177,1.2930158155415177,prophet
621b4307-28a6-486e-9716-02435373d348,barangay 25 c,0.0,0.0,0.27504595130802095,0.27504595130802095,arima
621b4307-28a6-486e-9716-02435373d348,barangay 25 c,0.0,0.0,0.5507289584713871,0.5507289584713871,prophet
621b4307-28a6-486e-9716-02435373d348,barangay 26 c,0.0,0.125,0.6577185792148328,0.5846387370798514,arima
621b4307-28a6-486e-9716-02435373d348,barangay 26 c,0.0,0.125,1.3169605528663606,1.170631602547876,prophet
621b4307-28a6-486e-9716-02435373d348,barangay 27 c,0.0,0.0,0.8849304520345024,0.8849304520345024,arima
621b4307-28a6-486e-9716-02435373d348,barangay 27 c,0.0,0.0,1.7719105620383762,1.7719105620383762,prophet
621b4307-28a6-486e-9716-02435373d348,barangay 28 c,0.0,0.0,0.5381333829939541,0.5381333829939541,arima
621b4307-28a6-486e-9716-02435373d348,barangay 28 c,0.0,0.0,1.0775131796179314,1.0775131796179314,prophet
