ds,actual,arima,prophet,err_arima,err_prophet
2024-09-02,268.0,69.66912028236493,90.04353879210096,198.33087971763507,177.95646120789905
2024-09-09,261.0,69.67992445128726,82.80424485006256,191.32007554871274,178.19575514993744
2024-09-16,218.0,69.69010169443736,79.68004935773243,148.30989830556263,138.31995064226757
2024-09-23,183.0,69.69968838998803,78.47105631937067,113.30031161001197,104.52894368062933
2024-09-30,218.0,69.70871880522185,75.75489397471772,148.29128119477815,142.24510602528227
2024-10-07,169.0,69.71722521901839,70.32551262291523,99.28277478098161,98.67448737708477
2024-10-14,124.0,69.72523803723377,64.47879704118608,54.274761962766235,59.521202958813916
2024-10-21,116.0,69.73278590138524,61.848835536804636,46.26721409861476,54.151164463195364
2024-10-28,116.0,69.7398957910293,64.0605923815418,46.2601042089707,51.939407618458205
2024-11-04,130.0,69.74659312019901,69.34264664463552,60.25340687980099,60.65735335536448
2024-11-11,128.0,69.75290182824554,73.92735168674075,58.24709817175446,54.07264831325925
2024-11-18,147.0,69.75884446540849,74.56593204597209,77.24115553459151,72.43406795402791
2024-11-25,105.0,69.76444227342084,70.29304407066593,35.23555772657916,34.70695592933407
2024-12-02,116.0,69.76971526143674,62.931902297040196,46.230284738563256,53.068097702959804
2024-12-09,120.0,69.77468227755351,56.521984723239925,50.22531772244649,63.478015276760075
2024-12-16,79.0,69.77936107618339,55.53439834554087,9.220638923816608,23.465601654459128
2024-12-23,61.0,69.78376838151608,62.05934896071069,-8.783768381516083,-1.0593489607106932
2024-12-30,105.0,69.78791994729869,73.67418301500868,35.21208005270131,31.32581698499132
2025-01-06,115.0,69.79183061314694,84.37956659422551,45.20816938685306,30.62043340577449
2025-01-13,106.0,69.79551435758879,88.81959504922378,36.204485642411214,17.18040495077622
2025-01-20,84.0,69.79898434803016,86.47694843361597,14.20101565196984,-2.4769484336159735
2025-01-27,83.0,69.80225298782136,81.75147640348929,13.197747012178638,1.248523596510708
2025-02-03,88.0,69.80533196059237,79.52654265865165,18.19466803940763,8.47345734134835
2025-02-10,104.0,69.80823227201552,80.50627653438578,34.191767727984484,23.493723465614224
2025-02-17,91.0,69.81096428914489,81.01000268423415,21.18903571085511,9.989997315765848
2025-02-24,93.0,69.81353777747294,77.23664456655749,23.186462222527055,15.763355433442513
2025-03-03,80.0,69.81596193583688,69.29909676420098,10.184038064163119,10.700903235799018
2025-03-10,77.0,69.8182454292996,60.84112342918277,7.181754570700406,16.158876570817228
2025-03-17,87.0,69.82039642012256,55.115180214759505,17.179603579877437,31.884819785240495
2025-03-24,82.0,69.82242259694156,52.14902009562705,12.177577403058436,29.85097990437295
2025-03-31,88.0,69.82433120224941,49.899104164397855,18.17566879775059,38.100895835602145
2025-04-07,52.0,69.82612905828398,47.44116205219268,-17.826129058283982,4.558837947807319
2025-04-14,61.0,69.82782259141403,46.13975424970004,-8.827822591414034,14.86024575029996
2025-04-21,69.0,69.82941785511004,47.62885970588867,-0.8294178551100373,21.371140294111328
2025-04-28,65.0,69.83092055158207,51.47816412606464,-4.830920551582068,13.521835873935359
2025-05-05,55.0,69.83233605216213,55.622071642470075,-14.832336052162134,-0.6220716424700754
2025-05-12,47.0,69.83366941650381,58.97772401525984,-22.83366941650381,-11.977724015259838
2025-05-19,64.0,69.83492541066776,62.90504911926243,-5.834925410667765,1.0949508807375707
2025-05-26,44.0,69.8361085241579,69.68100056316567,-25.836108524157893,-25.681000563165668
2025-06-02,63.0,69.83722298596886,79.89811215552241,-6.8372229859688645,-16.898112155522412
2025-06-09,69.0,69.8382727797025,91.90836841355018,-0.8382727797025069,-22.90836841355018
2025-06-16,77.0,69.83926165780701,103.73402627350455,7.160738342192985,-26.734026273504554
2025-06-23,93.0,69.84019315498998,114.82756341540836,23.159806845010024,-21.827563415408363
2025-06-30,72.0,69.84107060085303,125.51416230909413,2.1589293991469702,-53.51416230909413
2025-07-07,4.0,69.8418971317934,135.13371212034562,-65.8418971317934,-131.13371212034562
