run_id,method,median_mae,mae_p25,mae_p75,mae_iqr,mae_p90,pct_barangays_mae_lt_1,pct_barangays_mae_lt_2,median_smape,smape_p25,smape_p75
621b4307-28a6-486e-9716-02435373d348,arima,0.3670880444609494,0.19364922207408952,0.7727092865006524,0.5790600644265629,1.4343382301159586,0.7802197802197802,0.9560439560439561,1.923805513158991,1.6254466199282758,1.9755308760956334
621b4307-28a6-486e-9716-02435373d348,prophet,0.3717195543877003,0.20202673511024866,0.7735342065018077,0.5715074713915591,1.3745188237611383,0.7912087912087912,0.9615384615384616,1.9111655606668512,1.5877315941478545,1.9717312886245004
