week_start,yhat,yhat_lower,yhat_upper,model_name,horizon_type,run_id
2025-07-14,141.60189607558846,50.09942996153965,234.99930612733954,prophet,future,621b4307-28a6-486e-9716-02435373d348
2025-07-21,143.16577432072694,58.079838451160306,234.5826960814736,prophet,future,621b4307-28a6-486e-9716-02435373d348
2025-07-28,140.1570998967648,44.56835309769656,239.5504084065656,prophet,future,621b4307-28a6-486e-9716-02435373d348
2025-08-04,134.4721830899001,42.32040396717503,233.40613347006644,prophet,future,621b4307-28a6-486e-9716-02435373d348
2025-08-11,127.44413510437927,35.2273900701681,222.97674501662385,prophet,future,621b4307-28a6-486e-9716-02435373d348
2025-08-18,118.88177468850795,30.98641194912831,208.90925165562393,prophet,future,621b4307-28a6-486e-9716-02435373d348
2025-08-25,108.52622772909169,17.500972781755852,198.3420814757948,prophet,future,621b4307-28a6-486e-9716-02435373d348
2025-09-01,97.9254159846551,0.0,190.2033713149697,prophet,future,621b4307-28a6-486e-9716-02435373d348
2025-09-08,89.96889149005946,0.0,192.6474955420055,prophet,future,621b4307-28a6-486e-9716-02435373d348
2025-09-15,86.18611914836069,0.0,177.29615556926376,prophet,future,621b4307-28a6-486e-9716-02435373d348
2025-09-22,84.89782399245784,0.0,179.98690939052744,prophet,future,621b4307-28a6-486e-9716-02435373d348
2025-09-29,82.64057214139109,0.0,182.61710187312912,prophet,future,621b4307-28a6-486e-9716-02435373d348
2025-10-06,77.61705302923833,0.0,175.96688142838678,prophet,future,621b4307-28a6-486e-9716-02435373d348
2025-10-13,71.56999615978036,0.0,168.83621567846438,prophet,future,621b4307-28a6-486e-9716-02435373d348
2025-10-20,68.15293828735238,0.0,166.8361097601084,prophet,future,621b4307-28a6-486e-9716-02435373d348
2025-10-27,69.5371025678739,0.0,168.11067703391817,prophet,future,621b4307-28a6-486e-9716-02435373d348
2025-11-03,74.52263828702156,0.0,169.879240850935,prophet,future,621b4307-28a6-486e-9716-02435373d348
2025-11-10,79.5156831029233,0.0,186.52367156829754,prophet,future,621b4307-28a6-486e-9716-02435373d348
2025-11-17,81.00881111034114,0.0,181.25195500926583,prophet,future,621b4307-28a6-486e-9716-02435373d348
2025-11-24,77.55807040975212,0.0,176.8021336019546,prophet,future,621b4307-28a6-486e-9716-02435373d348
2025-12-01,70.50033104132919,0.0,165.07781339710164,prophet,future,621b4307-28a6-486e-9716-02435373d348
2025-12-08,63.571644056712,0.0,160.0917370450966,prophet,future,621b4307-28a6-486e-9716-02435373d348
2025-12-15,61.35499301152559,0.0,162.02286135791422,prophet,future,621b4307-28a6-486e-9716-02435373d348
2025-12-22,66.57581417289417,0.0,172.73835099760853,prophet,future,621b4307-28a6-486e-9716-02435373d348
2025-12-29,77.66032505849938,0.0,177.68305807051507,prophet,future,621b4307-28a6-486e-9716-02435373d348
2026-01-05,89.00751286588243,0.0,195.88422634448426,prophet,future,621b4307-28a6-486e-9716-02435373d348
2026-01-12,94.77600228663731,0.0,201.53846879597836,prophet,future,621b4307-28a6-486e-9716-02435373d348
2026-01-19,93.42404116613118,0.0,196.4852066013201,prophet,future,621b4307-28a6-486e-9716-02435373d348
2026-01-26,88.70421164740095,0.0,194.8722404789562,prophet,future,621b4307-28a6-486e-9716-02435373d348
2026-02-02,85.82486430067601,0.0,186.69721871111892,prophet,future,621b4307-28a6-486e-9716-02435373d348
2026-02-09,86.41537661704365,0.0,195.72560730030193,prophet,future,621b4307-28a6-486e-9716-02435373d348
2026-02-16,87.34937279400299,0.0,189.86499975744323,prophet,future,621b4307-28a6-486e-9716-02435373d348
2026-02-23,84.46942201139315,0.0,188.3287732307709,prophet,future,621b4307-28a6-486e-9716-02435373d348
2026-03-02,77.06804653997013,0.0,179.45014227210157,prophet,future,621b4307-28a6-486e-9716-02435373d348
