run_id,run_started_at_utc,run_kind,backtest_end_date,incoming_mode,forecast_weeks_override
621b4307-28a6-486e-9716-02435373d348,2026-03-13T03:19:23.134048+00:00,backtest,2022-12-26,full_refresh,
