run_id,city_model_name,disagg_scheme,n_rows,RMSE,MAE,sMAPE,rank_spearman_mean,rank_week_to_week_spearman_mean,top10_churn_mean
621b4307-28a6-486e-9716-02435373d348,prophet,static,24024,1.2306334497860216,0.607313974910288,1.7130201129374094,0.5068467087423076,1.0,0.0
621b4307-28a6-486e-9716-02435373d348,prophet,rolling,24024,1.2535582863600632,0.6111375534681724,1.7044873272125203,0.5169594540772876,0.9999999999999998,0.0
621b4307-28a6-486e-9716-02435373d348,prophet,seasonal,24024,1.2491453899848164,0.6231677031584363,1.715394303355737,0.48210917003241216,0.9596867811938898,0.027480916030534347
