run_id,view_mode,queue_type,weeks_to_sum,baseline_weeks,epsilon,ranking_formula_version,model_name,rank,barangay,actual_cases_past_W,past_8w_avg,baseline_expected_W,forecast_cases_next_W,surge_ratio,surge_eligible,baseline_eligible,priority_eligible,baseline_weeks_used,nonzero_weeks_8w,rank_reason
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,55,talomo river,2.0,0.3076923076923077,1.2307692307692308,1.6282421380893188,0.7299016481090049,False,True,False,26,3,High recent observed burden (past W: 2.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,56,acacia,1.0,0.11538461538461539,0.46153846153846156,0.5507289584713873,0.3768145505330544,False,False,False,26,1,High recent observed burden (past W: 1.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,57,agdao,1.0,0.9615384615384616,3.8461538461538463,5.2438974741406,1.0820740819655206,True,True,True,26,3,High recent observed burden (past W: 1.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,58,alejandra navarro,1.0,0.75,3.0,2.5381421564333495,0.6345355391083374,True,True,True,8,4,High recent observed burden (past W: 1.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,59,baliok,1.0,0.6538461538461539,2.6153846153846154,6.728471188280861,1.8610664988861956,True,True,True,26,2,High recent observed burden (past W: 1.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,60,barangay 11 b,1.0,0.15384615384615385,0.6153846153846154,0.9817342303185597,0.6077402378162512,False,False,False,26,3,High recent observed burden (past W: 1.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,61,barangay 12 b,1.0,0.11538461538461539,0.46153846153846156,0.6943973824204448,0.475113998498199,False,False,False,26,2,High recent observed burden (past W: 1.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,62,barangay 18 b,1.0,0.07692307692307693,0.3076923076923077,2.0353026726116483,1.5564079261147898,True,False,False,26,1,High recent observed burden (past W: 1.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,63,barangay 2 a,1.0,0.3076923076923077,1.2307692307692308,1.9155789859874335,0.8587078213047116,False,True,False,26,2,High recent observed burden (past W: 1.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,64,barangay 39 d,1.0,0.3076923076923077,1.2307692307692308,1.0296237049682457,0.46155545395128256,False,True,False,26,1,High recent observed burden (past W: 1.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,65,barangay 8 a,1.0,0.3076923076923077,1.2307692307692308,3.567765861401595,1.5993433171800253,True,True,True,26,2,High recent observed burden (past W: 1.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,66,barangay 9 a,1.0,0.2692307692307692,1.0769230769230769,3.040981640255051,1.4641763453079877,True,True,True,26,1,High recent observed burden (past W: 1.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,67,buda,1.0,0.038461538461538464,0.15384615384615385,1.0056789676434028,0.8715884386242825,False,False,False,26,1,High recent observed burden (past W: 1.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,68,centro,1.0,0.19230769230769232,0.7692307692307693,3.998771133248768,2.2601749883579996,True,False,False,26,2,High recent observed burden (past W: 1.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,69,communal,1.0,0.2692307692307692,1.0769230769230769,4.908671151592798,2.36343425817431,True,True,True,26,1,High recent observed burden (past W: 1.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,70,dacudao,1.0,0.3076923076923077,1.2307692307692308,1.7240210873886905,0.7728370391742405,False,True,False,26,1,High recent observed burden (past W: 1.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,71,gatungan,1.0,0.07692307692307693,0.3076923076923077,0.3831157971974868,0.2929709037392546,False,False,False,26,1,High recent observed burden (past W: 1.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,72,ilang,1.0,0.9230769230769231,3.6923076923076925,5.363621160764815,1.1430668047531571,True,True,True,26,1,High recent observed burden (past W: 1.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,73,lamanan,1.0,0.19230769230769232,0.7692307692307693,0.7901763317198165,0.4466214048851137,False,False,False,26,3,High recent observed burden (past W: 1.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,74,langub,1.0,0.23076923076923078,0.9230769230769231,0.7662315943949736,0.39844042908538624,False,False,False,26,1,High recent observed burden (past W: 1.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,75,lumiad,1.0,1.0,4.0,0.3831157971974868,0.07662315943949735,False,True,False,8,5,High recent observed burden (past W: 1.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,76,mandug,1.0,0.34615384615384615,1.3846153846153846,4.142439557197824,1.7371520723732812,True,True,True,26,2,High recent observed burden (past W: 1.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,77,mulig,1.0,0.11538461538461539,0.46153846153846156,1.5324631887899471,1.0485274449615427,False,False,False,26,1,High recent observed burden (past W: 1.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,78,new valencia,1.0,0.038461538461538464,0.15384615384615385,0.6943973824204448,0.6018110647643855,False,False,False,26,1,High recent observed burden (past W: 1.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,79,pampanga,1.0,0.3076923076923077,1.2307692307692308,6.105908017834945,2.7371311804087686,True,True,True,26,1,High recent observed burden (past W: 1.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,80,sirib,1.0,0.19230769230769232,0.7692307692307693,1.0056789676434028,0.5684272425810538,False,False,False,26,2,High recent observed burden (past W: 1.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,81,tacunan,1.0,0.5,2.0,6.656636976306332,2.218878992102111,True,True,True,26,3,High recent observed burden (past W: 1.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,82,tamugan,1.0,0.19230769230769232,0.7692307692307693,2.8494237416563077,1.6105438539796522,True,False,False,26,2,High recent observed burden (past W: 1.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,83,tawan tawan,1.0,0.46153846153846156,1.8461538461538463,1.2690710782166748,0.4458898382923452,False,True,False,26,3,High recent observed burden (past W: 1.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,84,waan,1.0,0.07692307692307693,0.3076923076923077,1.1493473915924601,0.8789127112177636,False,False,False,26,1,High recent observed burden (past W: 1.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,85,wilfredo aquino,1.0,0.19230769230769232,0.7692307692307693,4.166384294522668,2.354912862121508,True,False,False,26,1,High recent observed burden (past W: 1.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,86,wines,1.0,0.19230769230769232,0.7692307692307693,0.5986184331210729,0.338349549155389,False,False,False,26,2,High recent observed burden (past W: 1.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,87,alambre,0.0,0.11538461538461539,0.46153846153846156,0.6225631704459158,0.4259642745156266,False,False,False,26,1,High recent observed burden (past W: 0.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,88,alfonso angliongto sr,0.0,0.5,2.0,10.128623888408555,3.3762079628028516,True,True,True,26,1,High recent observed burden (past W: 0.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,89,angalan,0.0,0.11538461538461539,0.46153846153846156,0.6465079077707588,0.44234751584315074,False,False,False,26,2,High recent observed burden (past W: 0.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,90,atan awe,0.0,0.0,0.0,0.43100527184717263,0.43100527184717263,False,False,False,26,0,High recent observed burden (past W: 0.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,91,baganihan,0.0,0.0,0.0,0.16761316127390047,0.16761316127390047,False,False,False,26,0,High recent observed burden (past W: 0.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,92,bago aplaya,0.0,0.3076923076923077,1.2307692307692308,6.991863298854133,3.1342835477621973,True,True,True,26,1,High recent observed burden (past W: 0.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,93,bago oshiro,0.0,0.11538461538461539,0.46153846153846156,1.3887947648408896,0.950227996996398,False,False,False,26,0,High recent observed burden (past W: 0.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,94,balengaeng,0.0,0.0,0.0,0.26339211057327216,0.26339211057327216,False,False,False,26,0,High recent observed burden (past W: 0.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,95,bangkas heights,0.0,0.038461538461538464,0.15384615384615385,2.083192147261334,1.8054331942931565,True,False,False,26,0,High recent observed burden (past W: 0.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,96,bantol,0.0,0.038461538461538464,0.15384615384615385,0.6465079077707588,0.5603068534013244,False,False,False,26,0,High recent observed burden (past W: 0.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,97,baracatan,0.0,0.0,0.0,1.0296237049682457,1.0296237049682457,False,False,False,26,0,High recent observed burden (past W: 0.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,98,barangay 1 a,0.0,0.07692307692307693,0.3076923076923077,1.1254026542676172,0.8606020297340602,False,False,False,26,0,High recent observed burden (past W: 0.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,99,barangay 13 b,0.0,0.0,0.0,0.16761316127390047,0.16761316127390047,False,False,False,26,0,High recent observed burden (past W: 0.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,100,barangay 14 b,0.0,0.038461538461538464,0.15384615384615385,0.8380658063695023,0.7263236988535687,False,False,False,26,1,High recent observed burden (past W: 0.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,101,barangay 15 b,0.0,0.038461538461538464,0.15384615384615385,1.7958552993632189,1.5564079261147898,False,False,False,26,0,High recent observed burden (past W: 0.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,102,barangay 16 b,0.0,0.038461538461538464,0.15384615384615385,1.0296237049682457,0.892340544305813,False,False,False,26,0,High recent observed burden (past W: 0.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,103,barangay 17 b,0.0,0.07692307692307693,0.3076923076923077,0.5267842211465443,0.40283499264147504,False,False,False,26,0,High recent observed burden (past W: 0.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,104,barangay 20 b,0.0,0.07692307692307693,0.3076923076923077,1.3887947648408896,1.062019526054798,False,False,False,26,0,High recent observed burden (past W: 0.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,105,barangay 21 c,0.0,0.46153846153846156,1.8461538461538463,3.136760589554423,1.102105072005608,True,True,True,26,1,High recent observed burden (past W: 0.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,106,barangay 22 c,0.0,0.38461538461538464,1.5384615384615385,2.490252681783663,0.9810086322178068,True,True,True,26,0,High recent observed burden (past W: 0.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,107,barangay 24 c,0.0,0.07692307692307693,0.3076923076923077,1.2930158155415177,0.9887768001199841,False,False,False,26,0,High recent observed burden (past W: 0.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,108,barangay 25 c,0.0,0.0,0.0,0.5507289584713873,0.5507289584713873,False,False,False,26,0,High recent observed burden (past W: 0.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,109,barangay 26 c,0.0,0.07692307692307693,0.3076923076923077,1.3169605528663606,1.0070874816036874,False,False,False,26,1,High recent observed burden (past W: 0.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,110,barangay 27 c,0.0,0.038461538461538464,0.15384615384615385,1.7719105620383764,1.5356558204332598,False,False,False,26,0,High recent observed burden (past W: 0.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,111,barangay 28 c,0.0,0.038461538461538464,0.15384615384615385,1.0775131796179314,0.9338447556688739,False,False,False,26,0,High recent observed burden (past W: 0.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,112,barangay 29 c,0.0,0.038461538461538464,0.15384615384615385,0.45495000917201545,0.3942900079490801,False,False,False,26,1,High recent observed burden (past W: 0.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,113,barangay 3 a,0.0,0.0,0.0,0.3831157971974868,0.3831157971974868,False,False,False,26,0,High recent observed burden (past W: 0.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,114,barangay 30 c,0.0,0.038461538461538464,0.15384615384615385,0.5028394838217014,0.43579421931214124,False,False,False,26,0,High recent observed burden (past W: 0.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,115,barangay 32 d,0.0,0.038461538461538464,0.15384615384615385,1.3169605528663606,1.1413658124841792,False,False,False,26,0,High recent observed burden (past W: 0.00)
621b4307-28a6-486e-9716-02435373d348,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,116,barangay 33 d,0.0,0.23076923076923078,0.9230769230769231,0.9817342303185597,0.510501799765651,False,False,False,26,1,High recent observed burden (past W: 0.00)
