week_start,yhat,yhat_lower,yhat_upper,model_name,horizon_type,run_id
2025-07-14,188.34876517945742,96.49319636803529,281.1738416089798,prophet,future,19956bd7-9ef5-449c-bcef-a498082c348c
2025-07-21,203.85705134611123,109.75652516832909,298.0840139000221,prophet,future,19956bd7-9ef5-449c-bcef-a498082c348c
2025-07-28,213.66630934282333,123.54130160330408,306.06726153498437,prophet,future,19956bd7-9ef5-449c-bcef-a498082c348c
2025-08-04,212.85202016843175,123.72642495026969,308.2393759881617,prophet,future,19956bd7-9ef5-449c-bcef-a498082c348c
2025-08-11,202.43534896389292,104.03728192901737,290.5302580179593,prophet,future,19956bd7-9ef5-449c-bcef-a498082c348c
2025-08-18,188.03831244172295,96.09480284868478,284.26727605966727,prophet,future,19956bd7-9ef5-449c-bcef-a498082c348c
2025-08-25,175.48113076523444,78.18739773938066,264.4991163240495,prophet,future,19956bd7-9ef5-449c-bcef-a498082c348c
2025-09-01,167.44319320387777,75.72616887869154,262.16606198595935,prophet,future,19956bd7-9ef5-449c-bcef-a498082c348c
2025-09-08,163.25787342776144,77.80365484813078,257.39408256635255,prophet,future,19956bd7-9ef5-449c-bcef-a498082c348c
2025-09-15,160.67284143746764,70.59371305161669,254.5317896527586,prophet,future,19956bd7-9ef5-449c-bcef-a498082c348c
2025-09-22,157.4389573891601,66.74674607619141,249.31085477896974,prophet,future,19956bd7-9ef5-449c-bcef-a498082c348c
2025-09-29,152.03928182125193,61.15283141348221,242.71382200094385,prophet,future,19956bd7-9ef5-449c-bcef-a498082c348c
2025-07-14,25.58970030317977,-10.52861257222666,61.7080131785862,arima,future,19956bd7-9ef5-449c-bcef-a498082c348c
2025-07-21,25.58970030317977,-18.547699246551243,69.72709985291078,arima,future,19956bd7-9ef5-449c-bcef-a498082c348c
2025-07-28,25.58970030317977,-25.318919331018133,76.49831993737767,arima,future,19956bd7-9ef5-449c-bcef-a498082c348c
2025-08-04,25.58970030317977,-31.289690227189713,82.46909083354926,arima,future,19956bd7-9ef5-449c-bcef-a498082c348c
2025-08-11,25.58970030317977,-36.690654393571364,87.8700549999309,arima,future,19956bd7-9ef5-449c-bcef-a498082c348c
2025-08-18,25.58970030317977,-41.659240916738156,92.83864152309769,arima,future,19956bd7-9ef5-449c-bcef-a498082c348c
2025-08-25,25.58970030317977,-46.28517436973233,97.46457497609187,arima,future,19956bd7-9ef5-449c-bcef-a498082c348c
2025-09-01,25.58970030317977,-50.63086859586261,101.81026920222214,arima,future,19956bd7-9ef5-449c-bcef-a498082c348c
2025-09-08,25.58970030317977,-54.741816782833936,105.92121738919347,arima,future,19956bd7-9ef5-449c-bcef-a498082c348c
2025-09-15,25.58970030317977,-58.65239221230418,109.83179281866371,arima,future,19956bd7-9ef5-449c-bcef-a498082c348c
2025-09-22,25.58970030317977,-62.38931802184021,113.56871862819975,arima,future,19956bd7-9ef5-449c-bcef-a498082c348c
2025-09-29,25.58970030317977,-65.9738578380428,117.15325844440234,arima,future,19956bd7-9ef5-449c-bcef-a498082c348c
