Barangay_key,train_weeks,nonzero_weeks,total_cases,eligible_local,eligibility_reason,run_id
acacia,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
agdao,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
alambre,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
alejandra navarro,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
alfonso angliongto sr,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
angalan,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
atan awe,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
baganihan,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
bago aplaya,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
bago gallera,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
bago oshiro,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
baguio,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
balengaeng,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
baliok,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
bangkas heights,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
bantol,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
baracatan,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 1 a,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 10 a,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 11 b,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 12 b,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 13 b,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 14 b,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 15 b,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 16 b,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 17 b,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 18 b,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 19 b,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 2 a,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 20 b,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 21 c,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 22 c,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 23 c,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 24 c,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 25 c,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 26 c,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 27 c,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 28 c,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 29 c,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 3 a,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 30 c,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 31 d,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 32 d,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 33 d,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 34 d,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 35 d,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 36 d,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 37 d,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 38 d,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 39 d,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 4 a,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 40 d,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 5 a,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 6 a,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 7 a,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 8 a,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
barangay 9 a,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
bato,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
bayabas,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
biao escuela,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
biao guianga,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
biao joaquin,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
binugao,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
bucana,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
buda,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
buhangin,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
bunawan,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
cabantian,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
cadalian,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
calinan,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
callawa,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
camansi,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
carmen,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
catalunan grande,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
catalunan pequeno,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
catigan,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
cawayan,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
centro,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
colosas,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
communal,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
crossing bayabas,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
dacudao,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
dalag,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
dalagdag,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
daliao,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
daliaon plantation,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
datu salumay,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
dominga,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
dumoy,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
eden,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
fatima,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
gatungan,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
gov paciano bangoy,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
gov vicente duterte,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
gumalang,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
gumitan,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
ilang,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
inayangan,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
indangan,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
kap tomas monteverde sr,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
kilate,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
lacson,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
lamanan,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
lampianao,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
langub,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
lapu lapu,,,,False,local_models_disabled,19956bd7-9ef5-449c-bcef-a498082c348c
