run_id,barangay,current_burden,past_8w_avg,forecast_burden,surge_score,method
3f4b4961-8091-4f2d-9317-f04e914e3769,acacia,1.0,0.125,0.1187067907673031,0.10551714734871387,arima
3f4b4961-8091-4f2d-9317-f04e914e3769,acacia,1.0,0.125,0.9494847023243134,0.8439864020660564,prophet
3f4b4961-8091-4f2d-9317-f04e914e3769,agdao,1.0,0.75,0.9470737437304402,0.5411849964173944,arima
3f4b4961-8091-4f2d-9317-f04e914e3769,agdao,1.0,0.75,7.575236646804849,4.328706655317057,prophet
3f4b4961-8091-4f2d-9317-f04e914e3769,alambre,0.0,0.125,0.12902912039924253,0.11469255146599336,arima
3f4b4961-8091-4f2d-9317-f04e914e3769,alambre,0.0,0.125,1.0320485894829494,0.9173765239848439,prophet
3f4b4961-8091-4f2d-9317-f04e914e3769,alejandra navarro,1.0,0.75,0.43869900935742456,0.2506851482042426,arima
3f4b4961-8091-4f2d-9317-f04e914e3769,alejandra navarro,1.0,0.75,3.5089652042420276,2.005122973852587,prophet
3f4b4961-8091-4f2d-9317-f04e914e3769,alfonso angliongto sr,0.0,0.125,1.393514500311819,1.238679555832728,arima
3f4b4961-8091-4f2d-9317-f04e914e3769,alfonso angliongto sr,0.0,0.125,11.146124766415852,9.907666459036314,prophet
3f4b4961-8091-4f2d-9317-f04e914e3769,angalan,0.0,0.25,0.17806018615095467,0.14244814892076374,arima
3f4b4961-8091-4f2d-9317-f04e914e3769,angalan,0.0,0.25,1.42422705348647,1.139381642789176,prophet
3f4b4961-8091-4f2d-9317-f04e914e3769,atan awe,0.0,0.0,0.07483688983156066,0.07483688983156066,arima
3f4b4961-8091-4f2d-9317-f04e914e3769,atan awe,0.0,0.0,0.5985881819001106,0.5985881819001106,prophet
3f4b4961-8091-4f2d-9317-f04e914e3769,baganihan,0.0,0.0,0.051611648159697,0.051611648159697,arima
3f4b4961-8091-4f2d-9317-f04e914e3769,baganihan,0.0,0.0,0.4128194357931797,0.4128194357931797,prophet
3f4b4961-8091-4f2d-9317-f04e914e3769,bago aplaya,0.0,0.125,1.1070698530255008,0.9840620915782229,arima
3f4b4961-8091-4f2d-9317-f04e914e3769,bago aplaya,0.0,0.125,8.854976897763706,7.87109057578996,prophet
