run_id,view_mode,queue_type,weeks_to_sum,baseline_weeks,epsilon,ranking_formula_version,model_name,rank,barangay,actual_cases_past_W,past_8w_avg,baseline_expected_W,forecast_cases_next_W,surge_ratio,surge_eligible,baseline_eligible,priority_eligible,baseline_weeks_used,nonzero_weeks_8w,rank_reason
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,13,baguio,5.0,1.125,4.5,12.942360622361969,2.3531564767930853,True,True,True,8,6,High recent observed burden (past W: 5.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,14,cadalian,5.0,0.23076923076923078,0.9230769230769231,3.5951001728783236,1.8694520898967282,True,False,False,26,3,High recent observed burden (past W: 5.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,15,los amigos,5.0,1.125,4.5,9.467097121912921,1.7212903858023494,True,True,True,8,4,High recent observed burden (past W: 5.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,16,ma a,5.0,1.375,5.5,25.04586453771899,3.8532099288798447,True,True,True,8,5,High recent observed burden (past W: 5.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,17,tambobong,5.0,1.5,6.0,2.995916810731937,0.42798811581884816,True,True,True,8,7,High recent observed burden (past W: 5.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,18,barangay 40 d,4.0,0.625,2.5,2.5165701210148272,0.7190200345756649,True,True,True,8,4,High recent observed burden (past W: 4.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,19,calinan,4.0,1.0,4.0,34.0336149699148,6.8067229939829605,True,True,True,8,6,High recent observed burden (past W: 4.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,20,kilate,4.0,0.75,3.0,1.3182033967220523,0.3295508491805131,False,True,False,8,5,High recent observed burden (past W: 4.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,21,malabog,4.0,0.8846153846153846,3.5384615384615383,7.310037018185926,1.6106861226511362,True,True,True,26,2,High recent observed burden (past W: 4.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,22,sasa,4.0,0.75,3.0,16.05811410552318,4.014528526380795,True,True,True,8,5,High recent observed burden (past W: 4.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,23,tagurano,4.0,0.75,3.0,1.5578767415806072,0.3894691853951518,False,True,False,8,4,High recent observed burden (past W: 4.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,24,ula,4.0,1.125,4.5,3.3554268280197697,0.6100776050945036,True,True,True,8,5,High recent observed burden (past W: 4.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,25,barangay 23 c,3.0,0.625,2.5,5.0331402420296545,1.4380400691513298,True,True,True,8,4,High recent observed burden (past W: 3.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,26,barangay 6 a,3.0,0.3076923076923077,1.2307692307692308,1.0785300518634973,0.48347898876639533,False,True,False,26,2,High recent observed burden (past W: 3.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,27,bunawan,3.0,1.5,6.0,12.702687277503413,1.8146696110719163,True,True,True,26,3,High recent observed burden (past W: 3.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,28,cabantian,3.0,1.0769230769230769,4.3076923076923075,13.661380656937634,2.573883312176656,True,True,True,26,3,High recent observed burden (past W: 3.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,29,crossing bayabas,3.0,1.25,5.0,6.830690328468817,1.1384483880781362,True,True,True,8,6,High recent observed burden (past W: 3.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,30,lubogan,3.0,0.625,2.5,9.227423777054366,2.6364067934441047,True,True,True,8,4,High recent observed burden (past W: 3.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,31,marilog,3.0,0.75,3.0,6.5910169836102614,1.6477542459025654,True,True,True,8,4,High recent observed burden (past W: 3.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,32,matina aplaya,3.0,0.75,3.0,12.82252394993269,3.2056309874831723,True,True,True,8,4,High recent observed burden (past W: 3.00)
6ec3cbf1-cf64-45cc-8921-07db0e69459e,observed,respond_now,4,8,1.0,v3_adaptive_baseline_8w_or_26w,preferred,33,panacan,3.0,1.0,4.0,19.41354093354295,3.88270818670859,True,True,True,8,4,High recent observed burden (past W: 3.00)
