Barangay_key,train_weeks,nonzero_weeks,total_cases,eligible_local,eligibility_reason,run_id
indangan,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
kap tomas monteverde sr,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
kilate,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
lacson,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
lamanan,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
lampianao,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
langub,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
lapu lapu,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
leon garcia sr,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
lizada,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
los amigos,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
lubogan,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
lumiad,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
ma a,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
mabuhay,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
magsaysay,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
magtuod,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
mahayag,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
malabog,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
malagos,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
malamba,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
manambulan,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
mandug,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
manuel guianga,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
mapula,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
marapangi,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
marilog,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
matina aplaya,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
matina biao,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
matina crossing,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
matina pangi,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
megkawayan,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
mintal,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
mudiang,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
mulig,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
new carmen,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
new valencia,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
pampanga,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
panacan,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
panalum,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
pandaitan,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
pangyan,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
paquibato,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
paradise embak,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
rafael castillo,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
riverside,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
salapawan,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
salaysay,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
saloy,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
san antonio,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
san isidro,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
santo nino,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
sasa,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
sibulan,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
sirawan,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
sirib,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
suawan,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
subasta,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
sumimao,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
tacunan,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
tagakpan,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
tagluno,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
tagurano,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
talandang,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
talomo,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
talomo river,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
tamayong,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
tambobong,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
tamugan,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
tapak,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
tawan tawan,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
tibuloy,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
tibungco,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
tigatto,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
toril,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
tugbok,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
tungakalan,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
ubalde,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
ula,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
vicente hizon sr,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
waan,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
wangan,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
wilfredo aquino,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
wines,,,,False,local_models_disabled,3f4b4961-8091-4f2d-9317-f04e914e3769
