model_name,model_scope,unit_key,order_label,order_p,order_d,order_q,seasonal,seasonal_period,seasonal_P,seasonal_D,seasonal_Q,run_id,run_kind
arima,city,city,"(0, 1, 1)",0,1,1,False,1,0,0,0,21b2c126-b7ef-41d0-9399-8f12776cffcc,production
