week_start,yhat,yhat_lower,yhat_upper,model_name,horizon_type,run_id
2025-07-14,188.34876517945742,98.84208793579495,281.2927487006122,prophet,future,21b2c126-b7ef-41d0-9399-8f12776cffcc
2025-07-21,203.85705134611123,111.10921760473346,283.79471092781984,prophet,future,21b2c126-b7ef-41d0-9399-8f12776cffcc
2025-07-28,213.66630934282333,112.42700525340808,302.3269081736509,prophet,future,21b2c126-b7ef-41d0-9399-8f12776cffcc
2025-08-04,212.85202016843175,120.26428033450219,308.5493270048002,prophet,future,21b2c126-b7ef-41d0-9399-8f12776cffcc
2025-08-11,202.43534896389292,112.05197425358593,296.3639392149902,prophet,future,21b2c126-b7ef-41d0-9399-8f12776cffcc
2025-08-18,188.03831244172295,95.70904747716136,274.77987972564625,prophet,future,21b2c126-b7ef-41d0-9399-8f12776cffcc
2025-08-25,175.48113076523444,79.7047248284202,267.2855418203222,prophet,future,21b2c126-b7ef-41d0-9399-8f12776cffcc
2025-09-01,167.44319320387777,73.46050976049754,261.7490192553696,prophet,future,21b2c126-b7ef-41d0-9399-8f12776cffcc
2025-09-08,163.25787342776144,73.9055225655317,256.2827012688344,prophet,future,21b2c126-b7ef-41d0-9399-8f12776cffcc
2025-09-15,160.67284143746764,71.88163437634341,256.8422721683649,prophet,future,21b2c126-b7ef-41d0-9399-8f12776cffcc
2025-09-22,157.4389573891601,65.88836122434407,254.93362812707696,prophet,future,21b2c126-b7ef-41d0-9399-8f12776cffcc
2025-09-29,152.03928182125193,62.22790408197672,252.85765011085854,prophet,future,21b2c126-b7ef-41d0-9399-8f12776cffcc
