week_start,yhat,yhat_lower,yhat_upper,model_name,horizon_type,run_id
2025-07-14,188.34876517945742,94.84743082629015,283.76722093523244,prophet,future,a4cbd47e-e5ee-4e63-9791-dae72beae76e
2025-07-21,203.85705134611123,115.11940903848027,292.35868354158197,prophet,future,a4cbd47e-e5ee-4e63-9791-dae72beae76e
2025-07-28,213.66630934282333,118.3675289642922,305.031318578373,prophet,future,a4cbd47e-e5ee-4e63-9791-dae72beae76e
2025-08-04,212.85202016843175,122.81566077673554,309.7915255002124,prophet,future,a4cbd47e-e5ee-4e63-9791-dae72beae76e
2025-08-11,202.43534896389292,111.5145337514513,296.5482598923498,prophet,future,a4cbd47e-e5ee-4e63-9791-dae72beae76e
2025-08-18,188.03831244172295,94.79175152668027,295.8619693237997,prophet,future,a4cbd47e-e5ee-4e63-9791-dae72beae76e
2025-08-25,175.48113076523444,83.9630413714991,267.44677266865006,prophet,future,a4cbd47e-e5ee-4e63-9791-dae72beae76e
2025-09-01,167.44319320387777,76.84919850230756,270.1684945370422,prophet,future,a4cbd47e-e5ee-4e63-9791-dae72beae76e
2025-09-08,163.25787342776144,69.93426652850385,246.68644026742842,prophet,future,a4cbd47e-e5ee-4e63-9791-dae72beae76e
2025-09-15,160.67284143746764,70.10319393094032,251.95533634795572,prophet,future,a4cbd47e-e5ee-4e63-9791-dae72beae76e
2025-09-22,157.4389573891601,69.085747686912,238.00132576674685,prophet,future,a4cbd47e-e5ee-4e63-9791-dae72beae76e
2025-09-29,152.03928182125193,58.83701537143083,240.96149888288474,prophet,future,a4cbd47e-e5ee-4e63-9791-dae72beae76e
2025-07-14,25.58970030317977,-10.52861257222666,61.7080131785862,arima,future,a4cbd47e-e5ee-4e63-9791-dae72beae76e
2025-07-21,25.58970030317977,-18.547699246551243,69.72709985291078,arima,future,a4cbd47e-e5ee-4e63-9791-dae72beae76e
2025-07-28,25.58970030317977,-25.318919331018133,76.49831993737767,arima,future,a4cbd47e-e5ee-4e63-9791-dae72beae76e
2025-08-04,25.58970030317977,-31.289690227189713,82.46909083354926,arima,future,a4cbd47e-e5ee-4e63-9791-dae72beae76e
2025-08-11,25.58970030317977,-36.690654393571364,87.8700549999309,arima,future,a4cbd47e-e5ee-4e63-9791-dae72beae76e
2025-08-18,25.58970030317977,-41.659240916738156,92.83864152309769,arima,future,a4cbd47e-e5ee-4e63-9791-dae72beae76e
2025-08-25,25.58970030317977,-46.28517436973233,97.46457497609187,arima,future,a4cbd47e-e5ee-4e63-9791-dae72beae76e
2025-09-01,25.58970030317977,-50.63086859586261,101.81026920222214,arima,future,a4cbd47e-e5ee-4e63-9791-dae72beae76e
2025-09-08,25.58970030317977,-54.741816782833936,105.92121738919347,arima,future,a4cbd47e-e5ee-4e63-9791-dae72beae76e
2025-09-15,25.58970030317977,-58.65239221230418,109.83179281866371,arima,future,a4cbd47e-e5ee-4e63-9791-dae72beae76e
2025-09-22,25.58970030317977,-62.38931802184021,113.56871862819975,arima,future,a4cbd47e-e5ee-4e63-9791-dae72beae76e
2025-09-29,25.58970030317977,-65.9738578380428,117.15325844440234,arima,future,a4cbd47e-e5ee-4e63-9791-dae72beae76e
