model_name,model_scope,unit_key,order_label,order_p,order_d,order_q,seasonal,seasonal_period,seasonal_P,seasonal_D,seasonal_Q,run_id,run_kind
arima,city,city,"(0, 1, 1)",0,1,1,False,1,0,0,0,a4cbd47e-e5ee-4e63-9791-dae72beae76e,production
