Barangay_key,train_weeks,nonzero_weeks,total_cases,eligible_local,eligibility_reason,run_id
biao guianga,446,54,63.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
biao joaquin,446,38,57.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
binugao,446,154,231.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
bucana,446,398,1657.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
buda,446,40,54.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
buhangin,446,396,1640.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
bunawan,446,246,521.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
cabantian,446,358,1034.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
cadalian,446,67,82.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
calinan,446,290,793.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
callawa,446,50,60.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
camansi,446,15,15.0,False,too_sparse_nonzero_weeks+too_few_total_cases,c6a47786-9027-4f31-8377-daff13e9f05d
carmen,446,53,69.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
catalunan grande,446,352,1079.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
catalunan pequeno,446,292,674.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
catigan,446,55,62.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
cawayan,446,46,60.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
centro,446,155,221.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
colosas,446,21,22.0,False,too_few_total_cases,c6a47786-9027-4f31-8377-daff13e9f05d
communal,446,212,345.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
crossing bayabas,446,160,255.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
dacudao,446,117,213.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
dalag,446,13,14.0,False,too_sparse_nonzero_weeks+too_few_total_cases,c6a47786-9027-4f31-8377-daff13e9f05d
dalagdag,446,11,11.0,False,too_sparse_nonzero_weeks+too_few_total_cases,c6a47786-9027-4f31-8377-daff13e9f05d
daliao,446,262,584.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
daliaon plantation,446,45,51.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
datu salumay,446,22,28.0,False,too_few_total_cases,c6a47786-9027-4f31-8377-daff13e9f05d
dominga,446,19,22.0,False,too_sparse_nonzero_weeks+too_few_total_cases,c6a47786-9027-4f31-8377-daff13e9f05d
dumoy,446,211,397.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
eden,446,57,77.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
fatima,446,19,22.0,False,too_sparse_nonzero_weeks+too_few_total_cases,c6a47786-9027-4f31-8377-daff13e9f05d
gatungan,446,29,41.0,False,too_few_total_cases,c6a47786-9027-4f31-8377-daff13e9f05d
gov paciano bangoy,446,122,152.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
gov vicente duterte,446,106,131.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
gumalang,446,112,194.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
gumitan,446,14,18.0,False,too_sparse_nonzero_weeks+too_few_total_cases,c6a47786-9027-4f31-8377-daff13e9f05d
ilang,446,209,403.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
inayangan,446,52,62.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
indangan,446,267,547.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
kap tomas monteverde sr,446,106,143.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
kilate,446,25,27.0,False,too_few_total_cases,c6a47786-9027-4f31-8377-daff13e9f05d
lacson,446,93,132.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
lamanan,446,61,79.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
lampianao,446,17,22.0,False,too_sparse_nonzero_weeks+too_few_total_cases,c6a47786-9027-4f31-8377-daff13e9f05d
langub,446,56,63.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
lapu lapu,446,137,189.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
leon garcia sr,446,151,217.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
lizada,446,220,426.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
los amigos,446,165,267.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
lubogan,446,207,388.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
lumiad,446,33,48.0,False,too_few_total_cases,c6a47786-9027-4f31-8377-daff13e9f05d
ma a,446,376,1197.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
mabuhay,446,23,24.0,False,too_few_total_cases,c6a47786-9027-4f31-8377-daff13e9f05d
magsaysay,446,23,27.0,False,too_few_total_cases,c6a47786-9027-4f31-8377-daff13e9f05d
magtuod,446,53,62.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
mahayag,446,61,75.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
malabog,446,82,119.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
malagos,446,155,271.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
malamba,446,36,41.0,False,too_few_total_cases,c6a47786-9027-4f31-8377-daff13e9f05d
manambulan,446,39,43.0,False,too_few_total_cases,c6a47786-9027-4f31-8377-daff13e9f05d
mandug,446,199,343.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
manuel guianga,446,77,92.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
mapula,446,14,14.0,False,too_sparse_nonzero_weeks+too_few_total_cases,c6a47786-9027-4f31-8377-daff13e9f05d
marapangi,446,111,147.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
marilog,446,197,383.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
matina aplaya,446,299,713.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
matina biao,446,41,46.0,False,too_few_total_cases,c6a47786-9027-4f31-8377-daff13e9f05d
matina crossing,446,374,1270.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
matina pangi,446,200,321.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
megkawayan,446,17,18.0,False,too_sparse_nonzero_weeks+too_few_total_cases,c6a47786-9027-4f31-8377-daff13e9f05d
mintal,446,288,627.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
mudiang,446,44,51.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
mulig,446,95,136.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
new carmen,446,28,33.0,False,too_few_total_cases,c6a47786-9027-4f31-8377-daff13e9f05d
new valencia,446,24,40.0,False,too_few_total_cases,c6a47786-9027-4f31-8377-daff13e9f05d
pampanga,446,207,343.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
panacan,446,345,945.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
panalum,446,16,18.0,False,too_sparse_nonzero_weeks+too_few_total_cases,c6a47786-9027-4f31-8377-daff13e9f05d
pandaitan,446,18,21.0,False,too_sparse_nonzero_weeks+too_few_total_cases,c6a47786-9027-4f31-8377-daff13e9f05d
pangyan,446,35,45.0,False,too_few_total_cases,c6a47786-9027-4f31-8377-daff13e9f05d
paquibato,446,88,121.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
paradise embak,446,28,38.0,False,too_few_total_cases,c6a47786-9027-4f31-8377-daff13e9f05d
rafael castillo,446,172,260.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
riverside,446,91,129.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
salapawan,446,8,8.0,False,too_sparse_nonzero_weeks+too_few_total_cases,c6a47786-9027-4f31-8377-daff13e9f05d
salaysay,446,61,70.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
saloy,446,16,26.0,False,too_sparse_nonzero_weeks+too_few_total_cases,c6a47786-9027-4f31-8377-daff13e9f05d
san antonio,446,151,218.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
san isidro,446,34,36.0,False,too_few_total_cases,c6a47786-9027-4f31-8377-daff13e9f05d
santo nino,446,230,426.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
sasa,446,367,1128.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
sibulan,446,32,45.0,False,too_few_total_cases,c6a47786-9027-4f31-8377-daff13e9f05d
sirawan,446,147,219.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
sirib,446,77,132.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
suawan,446,52,63.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
subasta,446,51,75.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
sumimao,446,17,25.0,False,too_sparse_nonzero_weeks+too_few_total_cases,c6a47786-9027-4f31-8377-daff13e9f05d
tacunan,446,261,533.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
tagakpan,446,87,118.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
tagluno,446,12,12.0,False,too_sparse_nonzero_weeks+too_few_total_cases,c6a47786-9027-4f31-8377-daff13e9f05d
tagurano,446,35,38.0,False,too_few_total_cases,c6a47786-9027-4f31-8377-daff13e9f05d
talandang,446,40,50.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
talomo,446,416,2018.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
talomo river,446,110,177.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
tamayong,446,90,117.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
tambobong,446,66,83.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
tamugan,446,136,194.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
tapak,446,6,6.0,False,too_sparse_nonzero_weeks+too_few_total_cases,c6a47786-9027-4f31-8377-daff13e9f05d
tawan tawan,446,81,121.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
tibuloy,446,58,73.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
tibungco,446,307,832.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
tigatto,446,274,595.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
toril,446,270,658.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
tugbok,446,180,327.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
tungakalan,446,39,57.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
ubalde,446,80,91.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
ula,446,79,103.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
vicente hizon sr,446,62,83.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
waan,446,59,76.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
wangan,446,84,120.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
wilfredo aquino,446,151,215.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
wines,446,70,100.0,True,ok,c6a47786-9027-4f31-8377-daff13e9f05d
