run_id,city_model_name,disagg_scheme,n_rows,RMSE,MAE,sMAPE,rank_spearman_mean,rank_week_to_week_spearman_mean,top10_churn_mean
2de8a461-3769-4086-89c9-ab356d166348,prophet,static,9464,1.3284197650281395,0.742192889139642,1.624170733696372,0.4997216293440524,1.0,0.0
2de8a461-3769-4086-89c9-ab356d166348,prophet,rolling,9464,1.297623668962657,0.7383973638041849,1.6173329277609094,0.5089258693197773,0.9999999999999999,0.0
2de8a461-3769-4086-89c9-ab356d166348,prophet,seasonal,9464,1.3377586985382077,0.756845927963888,1.623544566240453,0.47801952824785093,0.9656574621459675,0.027450980392156855
