Barangay_key,train_weeks,nonzero_weeks,total_cases,eligible_local,eligibility_reason,run_id
tagluno,394,9,9.0,False,too_sparse_nonzero_weeks+too_few_total_cases,369df0eb-a246-456e-a1ec-fcd93062499f
tagurano,394,26,26.0,False,too_few_total_cases,369df0eb-a246-456e-a1ec-fcd93062499f
talandang,394,34,44.0,False,too_few_total_cases,369df0eb-a246-456e-a1ec-fcd93062499f
talomo,394,367,1738.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
talomo river,394,86,139.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
tamayong,394,68,81.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
tambobong,394,50,59.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
tamugan,394,114,161.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
tapak,394,3,3.0,False,too_sparse_nonzero_weeks+too_few_total_cases,369df0eb-a246-456e-a1ec-fcd93062499f
tawan tawan,394,61,86.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
tibuloy,394,53,67.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
tibungco,394,264,651.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
tigatto,394,231,493.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
toril,394,227,519.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
tugbok,394,141,225.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
tungakalan,394,35,53.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
ubalde,394,76,87.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
ula,394,59,76.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
vicente hizon sr,394,45,58.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
waan,394,52,65.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
wangan,394,67,90.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
wilfredo aquino,394,136,193.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
wines,394,55,78.0,True,ok,369df0eb-a246-456e-a1ec-fcd93062499f
