run_id,method,median_mae,mae_p25,mae_p75,mae_iqr,mae_p90,pct_barangays_mae_lt_1,pct_barangays_mae_lt_2,median_smape,smape_p25,smape_p75
fcc6965d-6047-40ee-b3ef-35556bc1df59,arima,0.5799322719923472,0.31342263693339245,0.9800916117574279,0.6666689748240354,2.016401456974199,0.7527472527472527,0.8956043956043956,1.7635202249844606,1.3226588294311263,1.941749865324923
fcc6965d-6047-40ee-b3ef-35556bc1df59,prophet,0.5416403792762594,0.27507011657881386,0.8569788807702314,0.5819087641914176,1.5796178425303529,0.7582417582417582,0.9395604395604396,1.8011952325228398,1.3821939477096465,1.951958780075974
