week_start,yhat,yhat_lower,yhat_upper,model_name,horizon_type,run_id
2026-02-23,180.3579294817364,96.45135717969139,262.89080748133284,prophet,future,fcc6965d-6047-40ee-b3ef-35556bc1df59
2026-03-02,174.49737299197383,89.41674413485246,257.08237544036274,prophet,future,fcc6965d-6047-40ee-b3ef-35556bc1df59
2026-03-09,166.17026934465616,83.25473642041798,249.67255796340902,prophet,future,fcc6965d-6047-40ee-b3ef-35556bc1df59
2026-03-16,158.31041300287364,70.18073626736086,241.60242670257534,prophet,future,fcc6965d-6047-40ee-b3ef-35556bc1df59
2026-03-23,152.97597733743808,68.85991487386042,233.05487740024788,prophet,future,fcc6965d-6047-40ee-b3ef-35556bc1df59
2026-03-30,150.18485994416662,63.64188214046279,229.99777462688678,prophet,future,fcc6965d-6047-40ee-b3ef-35556bc1df59
2026-04-06,148.776361107022,71.59744867232567,240.3837063344091,prophet,future,fcc6965d-6047-40ee-b3ef-35556bc1df59
2026-04-13,148.22822499081948,59.75835817125085,230.53231946707385,prophet,future,fcc6965d-6047-40ee-b3ef-35556bc1df59
2026-04-20,149.37206292180815,67.5933428186634,232.7660677782022,prophet,future,fcc6965d-6047-40ee-b3ef-35556bc1df59
2026-04-27,153.16851801492854,66.36406584228082,231.33267659150277,prophet,future,fcc6965d-6047-40ee-b3ef-35556bc1df59
2026-05-04,159.00998032858845,76.19240292073036,245.828041000324,prophet,future,fcc6965d-6047-40ee-b3ef-35556bc1df59
2026-05-11,164.81621840769913,78.07379203526692,251.4456532154015,prophet,future,fcc6965d-6047-40ee-b3ef-35556bc1df59
2026-05-18,169.25936589597717,87.06098170138965,255.32938924520576,prophet,future,fcc6965d-6047-40ee-b3ef-35556bc1df59
2026-05-25,173.73641647966016,92.53971133161677,258.96237319036413,prophet,future,fcc6965d-6047-40ee-b3ef-35556bc1df59
2026-06-01,181.4691692147827,96.94414768151056,266.72390495477595,prophet,future,fcc6965d-6047-40ee-b3ef-35556bc1df59
2026-06-08,194.11339475052407,113.38766478663271,282.14038719805296,prophet,future,fcc6965d-6047-40ee-b3ef-35556bc1df59
2026-06-15,209.37221488908295,121.32757746391025,292.1348617982978,prophet,future,fcc6965d-6047-40ee-b3ef-35556bc1df59
